Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
117,1284248315,aarontcookie,0,246,SF DeMar DeRozan PG Donovan Mitchell PF Domantas Sabonis C DeAndre Jordan G Trae Young SG Kent Bazemore F Nicolas Batum UTIL Pat Connaughton,,Mike Scott,PF,1.00%,34.75
117,1284256563,JTDowner,0,246,PG Kyrie Irving C Marc Gasol SG Donovan Mitchell UTIL Rudy Gobert F Jaren Jackson Jr. SF Juancho Hernangómez G Monte Morris PF Jae Crowder,,Stanley Johnson,F,1.00%,21
119,1284311179,guitarcol,0,245.75,C Joel Embiid SG Jrue Holiday PF T.J. Warren PG De'Aaron Fox UTIL Collin Sexton SF Juancho Hernangómez G Jeremy Lin F Dorian Finney-Smith,,Reggie Bullock,F,1.00%,30.25
119,1284333371,kenwills,0,245.75,UTIL Ben Simmons SG Eric Bledsoe SF T.J. Warren PG Lou Williams PF Larry Nance Jr. G Kent Bazemore F Joe Ingles C Myles Turner,,MarShon Brooks,G,1.00%,6
121,1284134510,larrylive,0,245.5,C Joel Embiid PG Ben Simmons SG Jimmy Butler PF T.J. Warren SF JJ Redick F Mike Muscala UTIL Mason Plumlee G T.J. McConnell,,Josh Jackson,UTIL,1.00%,10
122,1284170891,magelleanzgurl26,0,245,PG Dennis Schroder F Khris Middleton UTIL Donovan Mitchell C Julius Randle SG Lou Williams G JJ Redick PF Trevor Ariza SF Jaylen Brown,,Vince Carter,F,1.00%,9.25
123,1284239199,dragroute,0,244.75,UTIL Andre Drummond SG DeMar DeRozan C Steven Adams PF Larry Nance Jr. PG Collin Sexton SF Juancho Hernangómez G Tyreke Evans F Dewayne Dedmon,,Rodney Hood,F,1.00%,21.75
123,1284340508,stefkap,0,244.75,SF Giannis Antetokounmpo C Marc Gasol PG Donovan Mitchell UTIL Joe Ingles F Jeremy Lamb G Malcolm Brogdon PF Trevor Ariza SG Tyreke Evans,,Avery Bradley,UTIL,1.00%,7
125,1284260157,kgrgry,0,244.25,UTIL DeMar DeRozan SF Ben Simmons G Mike Conley PG Trae Young PF Jayson Tatum SG Patrick Beverley F Trey Lyles C Nerlens Noel,,Tony Parker,UTIL,1.00%,15
126,1284094001,Boompow2,0,243.5,C Nikola Jokic F Tobias Harris G Luka Doncic PF Domantas Sabonis PG De'Aaron Fox SF Juancho Hernangómez SG Bojan Bogdanovic UTIL Jeremy Lin,,Mikal Bridges,SF,1.00%,21.25
127,1284153948,jmegill,0,242.25,PF Anthony Davis UTIL Marc Gasol PG Donovan Mitchell G De'Aaron Fox F Juancho Hernangómez C Myles Turner SG Tyreke Evans SF Dorian Finney-Smith,,Omri Casspi,UTIL,0.50%,-1
128,1284356504,jr1011,0,240.75,G Kemba Walker SF Ben Simmons C Marc Gasol SG Gary Harris PF Larry Nance Jr. F Harrison Barnes PG Aaron Holiday UTIL Thon Maker,,Skal Labissiere,F,0.50%,0
129,1284220474,meits,0,240.5,F Giannis Antetokounmpo C Nikola Jokic PF Paul Millsap G Collin Sexton PG Patrick Beverley UTIL Myles Turner SF Garrett Temple SG Tyreke Evans,,Terry Rozier,UTIL,0.50%,23.5
130,1284149004,iwillwintoday66,0,240.25,UTIL Nikola Jokic SG Jrue Holiday C Deandre Ayton PF T.J. Warren G De'Aaron Fox SF Jeremy Lamb PG Monte Morris F Dorian Finney-Smith,,Raymond Felton,G,0.50%,7.5
130,1284229614,shalver45,0,240.25,PF Anthony Davis UTIL Joel Embiid G De'Aaron Fox PG Collin Sexton F Juancho Hernangómez SG Tyreke Evans SF JaMychal Green C Thon Maker,,Zach Randolph,UTIL,0.50%,0
132,1284313339,nabadazz,0,239.25,SG Jrue Holiday PG Dennis Schroder UTIL DeAndre Jordan G De'Aaron Fox PF Jaren Jackson Jr. C Tristan Thompson F Rudy Gay SF Tyreke Evans,,T.J. McConnell,G,0.50%,8.75
133,1284323222,DBL2live,0,239,UTIL Giannis Antetokounmpo PF Blake Griffin SG Kent Bazemore SF JJ Redick F Derrick Favors PG Kyle Anderson G Jeremy Lin C Dewayne Dedmon,,J.R. Smith,F,0.50%,2
134,1284107025,Perry1976,0,237.75,PG Kemba Walker SG DeMar DeRozan PF LaMarcus Aldridge C Julius Randle G E'Twaun Moore SF Jeremy Lamb UTIL Omri Casspi F Skal Labissiere,,Aron Baynes,C,0.50%,6
134,1284260055,thecat222,0,237.75,C Anthony Davis PG Ben Simmons SG Khris Middleton F Jayson Tatum G Rodney Hood SF Tyreke Evans PF Omari Spellman UTIL Tony Parker,,Russell Westbrook,UTIL,0.50%,63.25
136,1284235007,JohnnyBrocco,0,237.5,PG Ben Simmons PF Tobias Harris SG Donovan Mitchell G Luka Doncic C DeAndre Jordan SF Jayson Tatum F Thaddeus Young UTIL Matthew Dellavedova,,Shake Milton,PG,0.50%,0
137,1284250815,JustinWRand,0,236.75,PG Kyrie Irving UTIL Nikola Mirotic C Al Horford SF Jayson Tatum F Gordon Hayward G Ricky Rubio PF Harrison Barnes SG Joe Ingles,,Dante Cunningham,F,0.50%,34.25
138,1284222149,jjulian99,0,236.5,PF LaMarcus Aldridge C Steven Adams SF Nikola Mirotic F Domantas Sabonis G Lou Williams SG Buddy Hield UTIL Rudy Gay PG Patty Mills,,Wesley Johnson,PF,0.50%,10.25
138,1284349915,lavalover,0,236.5,C Anthony Davis PF Giannis Antetokounmpo UTIL De'Aaron Fox PG Malcolm Brogdon SF Kyle Anderson SG Garrett Temple G Jeremy Lin F Maxi Kleber,,Landry Shamet,G,0.50%,11.5
140,1284228796,lginsurance,0,235.5,PG Jrue Holiday SG Devin Booker F Khris Middleton C Deandre Ayton G Lou Williams SF Danilo Gallinari PF Jae Crowder UTIL Thon Maker,,Amir Johnson,C,0.50%,4.5
141,1284194078,jrich625,0,235.25,PG Kyrie Irving SG Jimmy Butler SF Khris Middleton G Reggie Jackson F JJ Redick C Brook Lopez PF Marcus Morris UTIL Jeremy Lamb,,Cedi Osman,F,0.50%,18.75
141,1284294633,rickeyedwards2006,0,235.25,UTIL Anthony Davis PG Kyrie Irving SG Jimmy Butler F Kent Bazemore SF Garrett Temple C Alex Len PF Thaddeus Young G Patty Mills,,Marcus Smart,UTIL,0.50%,24.25
143,1284303549,Dudville99,0,234.75,UTIL Donovan Mitchell F Nikola Mirotic G Luka Doncic C Deandre Ayton SF Jayson Tatum PF Jaren Jackson Jr. SG Buddy Hield PG Dennis Smith Jr.,,Jordan Clarkson,SG,0.50%,26.5
144,1284116516,d_scott87,0,234.25,PF Giannis Antetokounmpo SF Paul George F T.J. Warren G Collin Sexton UTIL Juancho Hernangómez PG Jeremy Lin SG Tyreke Evans C Marcin Gortat,,Danté Exum,PG,0.50%,13
144,1284190536,obey_breezy,0,234.25,C Nikola Jokic UTIL Dennis Schroder PF Montrezl Harrell G De'Aaron Fox F Harrison Barnes SG Jeremy Lamb PG Dennis Smith Jr. SF Tyreke Evans,,Troy Daniels,G,0.50%,0
146,1284311860,RoyDHinds,0,232.5,PF Paul George SG Jimmy Butler PG Trae Young SF Buddy Hield UTIL Harrison Barnes G JJ Redick F Joe Ingles C Marcin Gortat,,Patrick Patterson,F,0.50%,4.25
147,1284122447,Kep1215,0,232.25,F Giannis Antetokounmpo PG Kemba Walker G Donovan Mitchell PF Juancho Hernangómez SF Bojan Bogdanovic C Myles Turner UTIL Terry Rozier SG Markelle Fultz,,Matthew Dellavedova,UTIL,0.50%,0
148,1284315535,tboonepickens47,0,232,UTIL Anthony Davis F DeMar DeRozan G Jimmy Butler SG Lou Williams SF Bogdan Bogdanovic PG Langston Galloway PF Stanley Johnson C Boban Marjanovic,,Wilson Chandler,PF,0.50%,11
148,1284357420,kyle4cash710,0,232,PF Giannis Antetokounmpo C Blake Griffin UTIL Donovan Mitchell PG De'Aaron Fox G Monte Morris F Tyreke Evans SF Dorian Finney-Smith SG Timothé Luwawu-Cabarrot,,Pat Connaughton,UTIL,0.50%,12.25
150,1284115990,trelly2043,0,231.75,SF Paul George PF LaMarcus Aldridge C Marc Gasol PG De'Aaron Fox SG Kent Bazemore UTIL Monte Morris F Tyreke Evans G Cory Joseph,,Ish Smith,G,0.50%,15.5
150,1284120370,ehow84,0,231.75,UTIL Nikola Jokic SG Donovan Mitchell PG Trae Young G De'Aaron Fox PF Jaren Jackson Jr. SF Buddy Hield F Harrison Barnes C Mike Muscala,,Jaylen Morris,SG,0.50%,0
152,1284140682,RMosby74,0,231.5,PG Kemba Walker G Kyrie Irving F Danilo Gallinari PF Al Horford SF Jayson Tatum SG Jeremy Lamb UTIL Shelvin Mack C Cody Zeller,,Torrey Craig,F,0.50%,0
153,1284123344,spy.2,0,231,C Anthony Davis SF Giannis Antetokounmpo PG Kemba Walker F Dorian Finney-Smith UTIL Glenn Robinson III SG Markelle Fultz PF Mason Plumlee G Raymond Felton,,Frank Kaminsky,UTIL,0.50%,0
153,1284174852,GreaterThanClub,0,231,PF Anthony Davis SG Jamal Murray PG Luka Doncic G Gary Harris F Rudy Gay C Brook Lopez UTIL Jerami Grant SF David Nwaba,,Boban Marjanovic,C,0.50%,15.25
153,1284329493,austxn,0,231,PG Ben Simmons SG Jimmy Butler UTIL Gordon Hayward PF Larry Nance Jr. G Ricky Rubio C Tristan Thompson F Joe Ingles SF E'Twaun Moore,,Taurean Prince,F,0.50%,31.5
156,1284338979,leehill,0,230.5,PG Ben Simmons SG Jimmy Butler SF Khris Middleton G Eric Bledsoe C Willie Cauley-Stein F Nicolas Batum PF Nemanja Bjelica UTIL Malik Monk,,Jakob Poeltl,C,0.50%,17.5
157,1284275244,Streets166,0,230,SF Jimmy Butler C Marc Gasol SG Khris Middleton PG Donovan Mitchell F T.J. Warren G JJ Redick UTIL Jeremy Lin PF Marvin Bagley III,,Timothé Luwawu-Cabarrot,SG,0.50%,22.75
158,1284233857,mackjink,0,229.75,PF Anthony Davis SF Giannis Antetokounmpo C Andre Drummond UTIL Malcolm Brogdon SG Marco Belinelli PG Danté Exum G Troy Daniels F Patrick Patterson,,,
159,1284148835,bryan4bball,0,227,SF Ben Simmons PF LaMarcus Aldridge F Nikola Mirotic C Larry Nance Jr. G Buddy Hield PG Ricky Rubio UTIL Jeremy Lin SG Tyreke Evans,,,
160,1284187655,bertoxFF,0,224.75,PF Giannis Antetokounmpo F Jimmy Butler C Rudy Gobert G De'Aaron Fox UTIL Rudy Gay PG Shelvin Mack SG Tyreke Evans SF JaMychal Green,,,
161,1284340609,jbenne12,0,224.25,F Anthony Davis UTIL Blake Griffin C Tristan Thompson SF Rudy Gay SG Malcolm Brogdon PF Trevor Ariza G Jeremy Lin PG Patty Mills,,,
162,1284354294,RamondM,0,224,PG Kemba Walker UTIL Dennis Schroder C Deandre Ayton G De'Aaron Fox SF Buddy Hield F Jerami Grant PF Juancho Hernangómez SG Tyreke Evans,,,
163,1284207542,poopballer23,0,223.25,UTIL Ben Simmons C LaMarcus Aldridge SG Eric Bledsoe F Larry Nance Jr. SF Harrison Barnes PF Rudy Gay PG Dennis Smith Jr. G Malcolm Brogdon,,,
164,1284149888,LAE4551,0,223,SF Giannis Antetokounmpo F Ben Simmons PG Kyrie Irving SG Jimmy Butler UTIL DeAndre' Bembry PF Wesley Johnson G Landry Shamet C Amir Johnson,,,
165,1284197229,timmyboy35,0,222.75,C Joel Embiid SF Ben Simmons F LaMarcus Aldridge UTIL Deandre Ayton PG Monte Morris PF Trey Lyles G Patty Mills SG Hamidou Diallo,,,
165,1284243135,IUalltheway,0,222.75,SF Paul George C Steven Adams PF Nikola Mirotic G De'Aaron Fox PG Lou Williams F Juancho Hernangómez SG Tyreke Evans UTIL Avery Bradley,,,
165,1284244038,Thurston10,0,222.75,F DeMar DeRozan SF Tobias Harris PF Nikola Mirotic G De'Aaron Fox UTIL Harrison Barnes C Brook Lopez PG Collin Sexton SG Tyreke Evans,,,
165,1284323138,felrod,0,222.75,C Joel Embiid PF Nikola Mirotic PG De'Aaron Fox SG Lou Williams UTIL Larry Nance Jr. SF Rudy Gay G Monte Morris F Omari Spellman,,,
169,1284150545,jimmyw81,0,221,PG Dennis Schroder C Steven Adams UTIL Trae Young G De'Aaron Fox PF Larry Nance Jr. F Buddy Hield SG Jeremy Lamb SF Jerami Grant,,,
169,1284324955,Mlparis1,0,221,PF Blake Griffin C Steven Adams PG Lou Williams SG Kent Bazemore UTIL Harrison Barnes G JJ Redick F Joe Ingles SF Garrett Temple,,,
171,1284121117,Slimz10,0,220.25,PG Jrue Holiday G Mike Conley UTIL Luka Doncic SF Danilo Gallinari SG Kent Bazemore C Brook Lopez PF Marcus Morris F Jeremy Lamb,,,
171,1284138972,Puffoswag12,0,220.25,C Anthony Davis SF Giannis Antetokounmpo UTIL Joel Embiid F Ersan Ilyasova PF Mike Scott G Tim Frazier PG Shake Milton SG Ben McLemore,,,
173,1284151376,Hutchins00,0,219.25,UTIL Ben Simmons PF T.J. Warren G Gary Harris C Al Horford SF Jayson Tatum SG Kent Bazemore F Harrison Barnes PG Shai Gilgeous-Alexander,,,
173,1284179587,AndersonKeller4,0,219.25,C LaMarcus Aldridge G Eric Bledsoe UTIL Julius Randle PG De'Aaron Fox SG Gary Harris F Larry Nance Jr. PF Harrison Barnes SF Juancho Hernangómez,,,
175,1284147089,Regalboy1987,0,219,G Jimmy Butler F Tobias Harris UTIL Deandre Ayton SF T.J. Warren PG De'Aaron Fox PF Larry Nance Jr. C Tristan Thompson SG Tyreke Evans,,,
176,1284173632,bushwackers24,0,218.25,SF Paul George G Dennis Schroder C Steven Adams PG De'Aaron Fox F Rudy Gay PF Juancho Hernangómez SG Tyreke Evans UTIL Dorian Finney-Smith,,,
177,1284178394,danny8594,0,217.25,SG Jrue Holiday F Tobias Harris G Donovan Mitchell C Deandre Ayton PG De'Aaron Fox SF Harrison Barnes PF JaMychal Green UTIL Cory Joseph,,,
177,1284230955,dee_flee,0,217.25,C Steven Adams PF Nikola Mirotic UTIL Rudy Gobert G Luka Doncic PG De'Aaron Fox F Larry Nance Jr. SF Rudy Gay SG Malcolm Brogdon,,,
179,1284135090,Rain203,0,216.25,UTIL Kyrie Irving F T.J. Warren PG De'Aaron Fox PF Danilo Gallinari SG Gary Harris C Larry Nance Jr. SF Buddy Hield G JJ Redick,,,
180,1284227795,criticalkyle,0,215.5,PG Kyrie Irving C LaMarcus Aldridge SF Khris Middleton G Kent Bazemore PF Harrison Barnes UTIL Shai Gilgeous-Alexander SG Jordan Clarkson F Nemanja Bjelica,,,
181,1284135069,Camerontomblin,0,215.25,PG Kemba Walker SF Jimmy Butler SG Eric Bledsoe UTIL De'Aaron Fox C Al Horford PF Jayson Tatum F J.R. Smith G Markelle Fultz,,,
182,1284335346,jeffjazz,0,214.25,PG Jrue Holiday G Dennis Schroder PF Jayson Tatum UTIL Jaren Jackson Jr. SG Kent Bazemore SF Buddy Hield F Joe Ingles C Derrick Favors,,,
183,1284153143,MoneyMakerYoung,0,213.75,SF Paul George G Dennis Schroder C Steven Adams F Nikola Mirotic PF Derrick Favors PG Monte Morris SG Bogdan Bogdanovic UTIL Dorian Finney-Smith,,,
183,1284181590,TDSERS,0,213.75,C Nikola Jokic PF LaMarcus Aldridge SF Nikola Mirotic PG De'Aaron Fox G Lou Williams SG Jeremy Lamb F Tyreke Evans UTIL DeAndre' Bembry,,,
183,1284297541,abe1019,0,213.75,PG Ben Simmons SG Dennis Schroder SF Jimmy Butler UTIL Luka Doncic G Collin Sexton PF Juancho Hernangómez F Derrick Favors C Cody Zeller,,,
186,1284203923,wufabufa,0,212.5,PG Dennis Schroder UTIL Mike Conley C Deandre Ayton SG Lou Williams F Larry Nance Jr. SF Kent Bazemore PF Harrison Barnes G Jeremy Lamb,,,
187,1284282507,jun75,0,212.25,C LaMarcus Aldridge PG Devin Booker SG Donovan Mitchell F Nikola Mirotic PF Julius Randle SF Joe Ingles G Ish Smith UTIL Omari Spellman,,,
188,1284144623,AZGator12,0,211.75,C Nikola Jokic G Donovan Mitchell PG Luka Doncic F Jaren Jackson Jr. SF Buddy Hield UTIL Collin Sexton SG Jeremy Lamb PF Jerami Grant,,,
189,1284135637,dutchpearler,0,210.25,PG Ben Simmons F Jimmy Butler SG Donovan Mitchell PF Nikola Mirotic SF Jayson Tatum G Ricky Rubio UTIL Langston Galloway C Aron Baynes,,,
190,1284126470,dgsmith,0,207.5,SG Devin Booker C Marc Gasol PG Donovan Mitchell PF Nikola Mirotic G De'Aaron Fox SF Danilo Gallinari F Tyreke Evans UTIL DeAndre' Bembry,,,
191,1284119342,jwgold9,0,207.25,PF Giannis Antetokounmpo UTIL Donovan Mitchell SF Jayson Tatum G Kent Bazemore F Harrison Barnes SG Joe Ingles PG Malcolm Brogdon C Dewayne Dedmon,,,
192,1284170663,xyler1,0,204.25,F LaMarcus Aldridge C Steven Adams G Donovan Mitchell PF Montrezl Harrell SF T.J. Warren UTIL Larry Nance Jr. PG Jeremy Lin SG Tyreke Evans,,,
193,1284130523,bstump2,0,195,UTIL Ben Simmons C Steven Adams SG Eric Bledsoe PF Danilo Gallinari SF Harrison Barnes F Rudy Gay G Shai Gilgeous-Alexander PG Jeremy Lin,,,
194,1284182176,jb76,0,192.75,UTIL Dennis Schroder PG Donovan Mitchell F T.J. Warren G Gary Harris PF Jayson Tatum SF Gordon Hayward C Tristan Thompson SG Malcolm Brogdon,,,
195,1284238190,Blizzaro,0,191.25,PF Anthony Davis SG DeMar DeRozan C LaMarcus Aldridge F Nikola Mirotic UTIL Patty Mills SF Marco Belinelli PG Markelle Fultz G Hamidou Diallo,,,
196,1284297203,chadw6,0,177.5,PF Giannis Antetokounmpo SF Paul George C Nikola Jokic G Gary Harris PG Tony Parker SG Jaylen Morris F Torrey Craig UTIL Frank Kaminsky,,,
197,1284126796,Kidbarber60501,0,177.25,C Anthony Davis PG Ben Simmons SG Jimmy Butler SF Jayson Tatum PF Marcus Morris G Tim Frazier UTIL Zach Randolph F Ben McLemore,,,
198,1284222063,lynnrdgun,0,175.75,PF Paul George PG Kyrie Irving SG Dennis Schroder F Nikola Mirotic SF Jerami Grant G Shelvin Mack UTIL Josh Jackson C Nerlens Noel,,,
199,1284194717,buckeyeprospect,0,174,C Nikola Jokic F LaMarcus Aldridge SG Donovan Mitchell PF Nikola Mirotic SF Jeremy Lamb UTIL Dennis Smith Jr. PG Monte Morris G Malik Monk,,,
200,1284162595,dsjknj0722,0,0,,,,
